time (second),average total mass flow rate (kilogram / second),average port diameter (inch),average regression rate (inch / second),average fuel mass flow rate (kilogram / second),oxidiser mass (kilogram),oxidiser mass flow rate (kilogram / second),average total mass flux (kilogram / inch ** 2 / second),oxi fuel ratio,inlet velocity (mile_per_hour),inlet mach,nozzle throat area (inch ** 2),nozzle throat diameter (inch),nozzle naught temp (degree_Fahrenheit),nozzle star temp (degree_Fahrenheit),nozzle star pressure (pound_force_per_square_inch),nozzle star velocity (mile_per_hour),nozzle star mach,nozzle exit mach,nozzle exit area (inch ** 2),nozzle exit diameter (inch),nozzle diffuser length (inch),nozzle exit velocity (mile_per_hour),nozzle thrust (newton)
0.3030000000000002,0.0353609819,1.0175,0.02866,0.007961,0.3552,0.0274,0.0008254913,3.4418,4.6931,0.0,0.022774,0.170285,4940.3324308213,4411.9367467449,280.5704,2192.5757714154,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4959
0.3040000000000002,0.0353611658,1.0176,0.02866,0.0079612,0.3552,0.0274,0.0008254491,3.4417,4.6931,0.0,0.022774,0.170285,4940.3324308465,4411.9367467677,280.5704,2192.5757714204,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4965
0.3050000000000002,0.0353613496,1.0176,0.02866,0.0079613,0.3552,0.0274,0.0008254068,3.4416,4.6932,0.0,0.022774,0.170285,4940.3324308718,4411.9367467905,280.5704,2192.5757714253,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.497
0.3060000000000002,0.0353615334,1.0177,0.02866,0.0079615,0.3551,0.0274,0.0008253646,3.4415,4.6932,0.0,0.022774,0.170286,4940.3324308971,4411.9367468133,280.5704,2192.5757714302,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4976
0.3070000000000002,0.0353617172,1.0177,0.02866,0.0079617,0.3551,0.0274,0.0008253224,3.4415,4.6932,0.0,0.022775,0.170286,4940.3324309224,4411.9367468361,280.5704,2192.5757714352,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4981
0.3080000000000002,0.0353619011,1.0178,0.02866,0.0079619,0.3551,0.0274,0.0008252802,3.4414,4.6932,0.0,0.022775,0.170287,4940.3324309476,4411.9367468589,280.5704,2192.5757714401,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4986
0.3090000000000002,0.0353620848,1.0179,0.02866,0.0079621,0.3551,0.0274,0.000825238,3.4413,4.6933,0.0,0.022775,0.170287,4940.3324309729,4411.9367468817,280.5704,2192.575771445,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4992
0.3100000000000002,0.0353622686,1.0179,0.02866,0.0079623,0.355,0.0274,0.0008251958,3.4412,4.6933,0.0,0.022775,0.170288,4940.3324309982,4411.9367469045,280.5704,2192.5757714499,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.4997
0.3110000000000002,0.0353624524,1.018,0.02866,0.0079625,0.355,0.0274,0.0008251537,3.4412,4.6933,0.0,0.022775,0.170288,4940.3324310234,4411.9367469273,280.5704,2192.5757714549,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.5002
0.3120000000000002,0.0353626362,1.018,0.02865,0.0079626,0.355,0.0274,0.0008251115,3.4411,4.6933,0.0,0.022775,0.170289,4940.3324310487,4411.9367469501,280.5704,2192.5757714598,1.0,2.8441,0.1182,0.388,0.4062,6551.8485,103.5008
0.3130000000000002,0.0353628199,1.0181,0.02865,0.0079628,0.3549,0.0274,0.0008250693,3.441,4.6934,0.0,0.022775,0.170289,4940.332431074,4411.9367469729,280.5704,2192.5757714647,1.0,2.8441,0.1182,0.388,0.4063,6551.8485,103.5013
0.3140000000000002,0.0353630036,1.0181,0.02865,0.007963,0.3549,0.0274,0.0008250272,3.4409,4.6934,0.0,0.022775,0.170289,4940.3324310992,4411.9367469956,280.5704,2192.5757714697,1.0,2.8441,0.1182,0.388,0.4063,6551.8485,103.5019
0.3150000000000002,0.0353631874,1.0182,0.02865,0.0079632,0.3549,0.0274,0.000824985,3.4408,4.6934,0.0,0.022775,0.17029,4940.3324311245,4411.9367470184,280.5704,2192.5757714746,1.0,2.8441,0.1182,0.388,0.4063,6551.8485,103.5024
0.3160000000000002,0.0353633711,1.0183,0.02865,0.0079634,0.3549,0.0274,0.0008249429,3.4408,4.6934,0.0,0.022776,0.17029,4940.3324311498,4411.9367470412,280.5704,2192.5757714795,1.0,2.8441,0.1182,0.388,0.4063,6551.8485,103.5029
0.3170000000000002,0.0353635548,1.0183,0.02865,0.0079636,0.3548,0.0274,0.0008249007,3.4407,4.6935,0.0,0.022776,0.170291,4940.332431175,4411.936747064,280.5704,2192.5757714845,1.0,2.8441,0.1182,0.388,0.4063,6551.8485,103.5035
0.3180000000000002,0.0353637385,1.0184,0.02865,0.0079637,0.3548,0.0274,0.0008248586,3.4406,4.6935,0.0,0.022776,0.170291,4940.3324312003,4411.9367470868,280.5704,2192.5757714894,1.0,2.8441,0.1182,0.388,0.4063,6551.8485,103.504
0.31900000000000023,0.0353639221,1.0184,0.02865,0.0079639,0.3548,0.0274,0.0008248164,3.4405,4.6935,0.0,0.022776,0.170292,4940.3324312255,4411.9367471096,280.5704,2192.5757714943,1.0,2.8441,0.1182,0.388,0.4063,6551.8485,103.5045
